,,,,,
,,,,,
Prince George,Handy Circle Resource Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,44000.00
Prince George,Hart Community Centre Society,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Prince George,Hart Highlands P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,8592.00
Prince George,Hart Pioneer Centre Association,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,68000.00
Prince George,Heritage Elementary P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,9792.00
Prince George,Huble Homestead / Giscome Portage Heritage Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",50600.00
Prince George,Immaculate Conception Elementary PSG,PAC,DPAC and PAC,Parent Advisory Councils,4608.00
Prince George,Intersect Youth & Family Services Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,24000.00
Prince George,Kelly Road Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,17592.00
Prince George,Knights of Columbus #1321 - Father Thomas Assembly,Community Gaming Grant,Human and Social Services,Community Service Organization,17000.00
Prince George,Knights of Columbus #5246 - Saint Mary's Council,Community Gaming Grant,Human and Social Services,Community Service Organization,25000.00
Prince George,Knights of Columbus #8046 - Christ our Saviour Council,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,20200.00
Prince George,Knights of Columbus #8318-Domano Council,Community Gaming Grant,Human and Social Services,Community Service Organization,4000.00
Prince George,Knights of Columbus #8927 - Sacred Heart Council,Community Gaming Grant,Human and Social Services,Community Service Organization,25000.00
Prince George,Lac des Bois PAC,PAC,DPAC and PAC,Parent Advisory Councils,11112.00
Prince George,Le Cercle des Canadiens Francais de Prince George,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,30000.00
Prince George,Learning Differences Centre Society of BC,Community Gaming Grant,Human and Social Services,Community Education,52000.00
Prince George,Malaspina Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,6552.00
Prince George,Multicultural Heritage Society of Prince George,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",47800.00
Prince George,Multiple Sclerosis Society Northern Regional Chapter,Community Gaming Grant,Human and Social Services,Public Health in the Community,18000.00
Prince George,North Central Seniors Association,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,6000.00
Prince George,North West 4-H Club,Community Gaming Grant,Human and Social Services,Enhancement of Youth,4000.00
Prince George,Northern BC Centre for Skating Association,Community Gaming Grant,Sport,Sports for Youth,65000.00
Prince George,Northern BC Children and Families Hearing Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,18000.00
Prince George,Northern BC Friends of Children Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,100000.00
Prince George,Northern Brain Injury Association,Community Gaming Grant,Human and Social Services,Public Health in the Community,42000.00
Prince George,Northern Interior Communities Association,Community Gaming Grant,Human and Social Services,Community Education,48000.00
Prince George,Northern Orchestra of B.C. Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,1900.00
Prince George,Northern Women's Centre Society at UNBC,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,20000.00
Prince George,Nukko Lake Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,2352.00
Prince George,Nusdeh Yoh PAC,PAC,DPAC and PAC,Parent Advisory Councils,4152.00
Prince George,Our Saviour's Lutheran Church,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,2500.00
Prince George,Peden Hill Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,4920.00
Prince George,Pineview Parents Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,3312.00
Prince George,Pineview Recreation Commission,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,27000.00
Prince George,Pinewood Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,4104.00
Prince George,Polaris Montessori Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5352.00
Prince George,Prince George Agricultural and Historical Association,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",70000.00
Prince George,Prince George Alano Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,100000.00
Prince George,Prince George Amateur Radio Club,Community Gaming Grant,Public Safety,Enhancement of Public Safety,8500.00
Prince George,Prince George and District Senior Citizens Activity Centre Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,40000.00
Prince George,Prince George Astronomical Society,Community Gaming Grant,Human and Social Services,Community Education,12000.00
Prince George,Prince George Barracuda Swim Club,Community Gaming Grant,Sport,Sports for Youth,62000.00
Prince George,Prince George Blizzard Speed Skating Club,Community Gaming Grant,Sport,Sports for Youth,18500.00
Prince George,Prince George Brain Injured Group Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,55000.00
Prince George,Prince George Canoe and Kayak Club,Community Gaming Grant,Sport,Sports for Youth,3300.00
Prince George,Prince George Council of Seniors Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,30000.00
Prince George,Prince George Crime Stoppers Association,Community Gaming Grant,Public Safety,Enhancement of Public Safety,9000.00
Prince George,Prince George Figure Skating Club,Community Gaming Grant,Sport,Sports for Youth,57225.00
Prince George,Prince George Folkfest Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",26000.00
Prince George,Prince George Gymnastics Society,Community Gaming Grant,Sport,Sports for Youth,60000.00
Prince George,Prince George Minor Girls Fastball Association,Community Gaming Grant,Sport,Sports for Youth,13800.00
Prince George,Prince George Minor Hockey Association,Community Gaming Grant,Sport,Sports for Youth,100000.00
Prince George,Prince George Minor Lacrosse Association,Community Gaming Grant,Sport,Sports - Adult,17500.00
Prince George,Prince George Montessori Education Society,Community Gaming Grant,Human and Social Services,Community Education,30350.00
Prince George,Prince George Native Friendship Centre Society,Capital Project Grant,Human and Social Services,Disadvantage Distress Poverty,80979.00
Prince George,Prince George Native Friendship Centre Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,120000.00
Prince George,Prince George New Hope Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,27000.00
Prince George,Prince George Pisces Summer Swim Club,Community Gaming Grant,Sport,Sports for Youth,12000.00
Prince George,Prince George Recycling & Environmental Action & Planning Society (R.E.A.P.S.),Community Gaming Grant,Environment,Conservation of the Environment,26000.00
Prince George,Prince George Regional Art Gallery Association,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",175100.00
Prince George,Prince George Regional Highway Rescue Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,100000.00
Prince George,Prince George Ringette Association,Community Gaming Grant,Sport,Sports for Youth,25500.00
Prince George,Prince George Safe Attitudes and Actions Society,Community Gaming Grant,Human and Social Services,Community Education,7500.00
Prince George,Prince George Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,26952.00
Prince George,Prince George Senior Lacrosse Association,Community Gaming Grant,Sport,Sports - Adult,15000.00
Prince George,Prince George Ski Club,Community Gaming Grant,Sport,Sports for Youth,13500.00
Prince George,Prince George Symphony Orchestra Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,62500.00
Prince George,Prince George Track & Field Club,Community Gaming Grant,Sport,Sports for Youth,9000.00
Prince George,Prince George Youth Baseball Association,Community Gaming Grant,Sport,Sports for Youth,18480.00
Prince George,Prince George Youth Soccer Association,Community Gaming Grant,Sport,Sports for Youth,82000.00
Prince George,Prince George Youth Volleyball Club,Community Gaming Grant,Sport,Sports for Youth,25000.00
Prince George,Project Friendship Society,Community Gaming Grant,Human and Social Services,Community Service Organization,24000.00
Prince George,Project Friendship Society,Community Gaming Grant,,Disadvantage Distress Poverty,21000.00
Prince George,Quinson Elementary Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,5784.00
Prince George,Ron Brent Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,5232.00
Prince George,Rotary Club of Prince George,Community Gaming Grant,Human and Social Services,Community Service Organization,16500.00
Prince George,Sacred Heart Parent Support Group,PAC,DPAC and PAC,Parent Advisory Councils,3456.00
Prince George,Scouts Canada - 3rd Prince George West Group,Community Gaming Grant,Human and Social Services,Enhancement of Youth,10000.00
Prince George,Southridge Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8616.00
Prince George,Springwood Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,4608.00
Prince George,Spruce City Lions Club,Community Gaming Grant,Human and Social Services,Community Service Organization,25000.00
Prince George,Spruce City Minor Boys Softball Association,Community Gaming Grant,Sport,Sports for Youth,6000.00
Prince George,Spruceland Traditional Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8904.00
Prince George,St Vincent de Paul Society St Francis of Assissi Conference Prince George BC,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,50000.00
Prince George,St. Mary's Catholic School Parent Support Group,PAC,DPAC and PAC,Parent Advisory Councils,4656.00
Prince George,Tabor Mountain Recreation Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,35000.00
Prince George,The Prince George Judo Association,Community Gaming Grant,Sport,Sports - Adult,7300.00
Prince George,The Prince George Sexual Assault Centre Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,80000.00
Prince George,The Spruce Capital Senior Citizens Recreation Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,20000.00
Prince George,TNW Theatre North West Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,45000.00
Prince George,United Way of Northern British Columbia,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,14200.00
Prince George,Vanway Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6216.00
Prince George,Volunteer Prince George,Community Gaming Grant,Human and Social Services,Community Education,20000.00
Prince George,Westwood Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,4776.00
Prince George,Yalenka Ukrainian Dancers Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,8000.00
Prince George,Young Men's Christian Association of Northern BC,Capital Project Grant,Sport,Sports for Youth,150000.00
Prince George,Young Men's Christian Association of Northern BC,Community Gaming Grant,Human and Social Services,Enhancement of Youth,121000.00
Prince Rupert,Association des Francophones et Francophiles du Nord-Ouest,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,19000.00
Prince Rupert,Charles Hays Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,15360.00
Prince Rupert,Conrad Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5112.00
Prince Rupert,Friendship House Association of Prince Rupert,Community Gaming Grant,Human and Social Services,Community Service Organization,80000.00
Prince Rupert,Harbour Theatre Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,10480.00
Prince Rupert,J.P.A. Jazz Productions Association of British Columbia,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,17000.00
Prince Rupert,Knights of Columbus #5282 - Bishop Bunoz Council,Community Gaming Grant,Human and Social Services,Community Service Organization,4250.00
Prince Rupert,Lax Kxeen Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,4152.00
Prince Rupert,Northern British Columbia Museum Association,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",56000.00
Prince Rupert,Pacific Coast School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,1728.00
Prince Rupert,Prince Rupert Amateur Swim Club,Community Gaming Grant,Sport,Sports for Youth,20000.00
Prince Rupert,Prince Rupert and District Hospice Society 2009,Community Gaming Grant,Human and Social Services,Public Health in the Community,7000.00
Prince Rupert,Prince Rupert Curling Club,Community Gaming Grant,Sport,Sports - Adult,10350.00
Prince Rupert,Prince Rupert Growing Space Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,25000.00
Prince Rupert,Prince Rupert Lions Club,Community Gaming Grant,Human and Social Services,Community Service Organization,30000.00
Prince Rupert,Prince Rupert Marine Rescue Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,38500.00
Prince Rupert,Prince Rupert Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,9504.00
Prince Rupert,Prince Rupert Minor Basketball Association,Community Gaming Grant,Sport,Sports for Youth,10000.00
